id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,BuildingType,StructureType,OccupancyClass_Actual,OccupancyClass,NightPopulation,DayPopulation,geometry,DesignLevel,HeightClass,DS,DV
0,37.657312,-122.012919,3119.0,1,1980,671884.897,447923.265,W,W1,RES1,RES1,1,0,POINT (-122.01291900000001 37.657312),High-Code,,1,0.09655999999999999
1,37.65654399999999,-122.011875,1899.5,2,1980,769017.024,512678.016,W,W1,RES1,RES1,0,0,POINT (-122.011875 37.65654399999999),High-Code,,1,0.09093999999999998
2,37.65641800000001,-122.011715,1731.0,2,1980,718826.226,479217.484,M,RM1,RES1,RES1,1,1,POINT (-122.01171500000001 37.65641800000001),High-Code,Low-Rise,1,0.15218
3,37.656165,-122.011412,1899.5,2,1980,769017.024,512678.016,W,W1,RES1,RES1,0,0,POINT (-122.011412 37.656165),High-Code,,1,0.08201999999999998
4,37.655896000000006,-122.011128,1899.5,2,1980,769017.024,512678.016,M,RM1,RES1,RES1,1,0,POINT (-122.011128 37.655896000000006),High-Code,Low-Rise,1,0.14804000000000003
5,37.655559,-122.010662,1899.5,2,1980,769017.024,512678.016,M,RM1,RES1,RES1,0,0,POINT (-122.010662 37.655559),High-Code,Low-Rise,1,0.10681999999999998
6,37.65484899999999,-122.010565,1559.5,2,1980,667065.667,444710.445,W,W1,RES1,RES1,0,0,POINT (-122.01056500000001 37.65484899999999),High-Code,,1,0.08068
7,37.647074,-122.007246,2337.0,2,1980,963526.626,642351.084,M,RM1,RES1,RES1,0,0,POINT (-122.007246 37.647074),High-Code,Low-Rise,1,0.11204
8,37.649121,-122.005406,1488.0,2,1980,647989.21,431992.807,M,RM1,RES1,RES1,0,0,POINT (-122.005406 37.649121),High-Code,Low-Rise,2,0.11176
9,37.649182,-122.0056,1650.0,2,1980,693449.8559999999,462299.904,M,RM1,RES1,RES1,0,0,POINT (-122.0056 37.649181999999996),High-Code,Low-Rise,1,0.14472000000000002
10,37.650307,-122.006965,1650.0,2,1980,693449.8559999999,462299.904,W,W1,RES1,RES1,0,0,POINT (-122.00696500000001 37.650307),High-Code,,1,0.09667999999999999
11,37.64860800000001,-122.007857,2328.5,2,1980,875050.819,583367.213,W,W1,RES1,RES1,0,0,POINT (-122.00785699999999 37.64860800000001),High-Code,,1,0.08961999999999999
12,37.652606,-122.008499,1610.0,2,1980,750024.424,500016.283,M,RM1,RES1,RES1,0,0,POINT (-122.00849900000001 37.652606),High-Code,Low-Rise,2,0.11524000000000001
13,37.64841100000001,-122.004913,1001.3333333333334,3,1980,695859.748,463906.499,M,RM1,RES1,RES1,0,0,POINT (-122.004913 37.64841100000001),High-Code,Low-Rise,2,0.10869999999999999
14,37.652218,-122.008106,3143.0,1,1980,675015.2490000001,450010.166,W,W1,RES1,RES1,0,0,POINT (-122.00810600000001 37.652218),High-Code,,1,0.11013999999999999
15,37.646695,-122.006216,1980.5,2,1980,791895.3060000001,527930.204,M,RM1,RES1,RES1,0,0,POINT (-122.006216 37.646695),High-Code,Low-Rise,1,0.15498
16,37.648108,-122.00752,2025.5,2,1980,803856.001,535904.001,W,W1,RES1,RES1,1,1,POINT (-122.00752000000001 37.648108),High-Code,,1,0.09095999999999999
17,37.657326,-122.01467200000002,1899.5,2,1980,769017.024,512678.016,W,W1,RES1,RES1,0,0,POINT (-122.01467200000002 37.657326),High-Code,,1,0.08522
18,37.647976,-122.00697,2334.0,2,1980,876225.159,584150.106,M,RM1,RES1,RES1,0,0,POINT (-122.00697 37.647976),High-Code,Low-Rise,1,0.14673999999999998
19,37.64645799999999,-122.00717899999998,1982.5,2,1980,792449.9430000001,528299.962,M,RM1,RES1,RES1,0,0,POINT (-122.00717899999998 37.64645799999999),High-Code,Low-Rise,2,0.13976
20,37.647637,-122.00788900000002,2179.0,2,1980,841518.9450000001,561012.63,M,RM1,RES1,RES1,0,0,POINT (-122.00788900000002 37.647637),High-Code,Low-Rise,1,0.14712
21,37.651112,-122.005806,1553.5,2,1980,665507.353,443671.569,M,RM1,RES1,RES1,0,0,POINT (-122.005806 37.651112),High-Code,Low-Rise,1,0.13494
22,37.65711,-122.01526900000002,3462.0,1,1980,717167.973,478111.982,M,RM1,RES1,RES1,0,0,POINT (-122.01526900000002 37.657109999999996),High-Code,Low-Rise,2,0.13684000000000002
23,37.648053999999995,-122.007338,2334.0,2,1980,876225.159,584150.106,W,W1,RES1,RES1,0,0,POINT (-122.007338 37.648053999999995),High-Code,,1,0.09295999999999999
24,37.652848,-122.011109,2071.0,2,1980,815361.6070000001,543574.405,M,RM1,RES1,RES1,0,0,POINT (-122.011109 37.652848),High-Code,Low-Rise,2,0.15364
25,37.647028,-122.006827,4117.0,1,1980,768026.61,512017.74,W,W1,RES1,RES1,1,0,POINT (-122.00682699999999 37.647028),High-Code,,1,0.10027999999999998
26,37.65173800000001,-122.007483,3143.0,1,1980,675015.2490000001,450010.166,W,W1,RES1,RES1,0,0,POINT (-122.007483 37.65173800000001),High-Code,,1,0.08642
27,37.648545,-122.007486,2328.5,2,1980,875050.819,583367.213,M,RM1,RES1,RES1,0,0,POINT (-122.007486 37.648545),High-Code,Low-Rise,2,0.14096
28,37.647679,-122.010138,4674.0,1,1980,690918.3,460612.2,W,W1,RES1,RES1,0,0,POINT (-122.010138 37.647679),High-Code,,1,0.08468
29,37.65139800000001,-122.006733,3143.0,1,1980,675015.2490000001,450010.166,W,W1,RES1,RES1,1,1,POINT (-122.006733 37.65139800000001),High-Code,,1,0.07960000000000002
30,37.647513,-122.00723200000002,4358.0,1,1980,739958.925,493305.95,M,RM1,RES1,RES1,0,0,POINT (-122.00723200000002 37.647513),High-Code,Low-Rise,1,0.15618
31,37.647238,-122.008276,2179.0,2,1980,841518.9450000001,561012.63,W,W1,RES1,RES1,0,0,POINT (-122.008276 37.647238),High-Code,,1,0.10428000000000001
32,37.65363399999999,-122.01023100000002,1968.5,2,1980,788557.105,525704.737,M,RM1,RES1,RES1,0,0,POINT (-122.01023100000002 37.65363399999999),High-Code,Low-Rise,1,0.11164000000000002
33,37.65147,-122.00692,1610.0,2,1980,680619.1780000001,453746.119,M,RM1,RES1,RES1,0,0,POINT (-122.00692000000001 37.651469999999996),High-Code,Low-Rise,1,0.1255
34,37.647274,-122.00847299999998,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,RES1,0,0,POINT (-122.00847299999998 37.647273999999996),High-Code,,1,0.09815999999999998
35,37.647695,-122.008329,4117.0,1,1980,1069494.627,712996.418,W,W1,RES1,RES1,0,0,POINT (-122.008329 37.647695),High-Code,,1,0.09001999999999999
36,37.646613,-122.00639499999998,2010.5,2,1980,967585.798,645057.199,W,W1,RES1,RES1,0,0,POINT (-122.00639499999998 37.646613),High-Code,,1,0.08559999999999998
37,37.646449,-122.006971,2022.0,2,1980,802959.03,535306.02,M,RM1,RES1,RES1,1,0,POINT (-122.00697100000001 37.646449000000004),High-Code,Low-Rise,2,0.13072
38,37.648634,-122.008043,1982.5,2,1980,792449.9430000001,528299.962,M,RM1,RES1,RES1,0,0,POINT (-122.00804299999999 37.648634),High-Code,Low-Rise,1,0.16804
39,37.65234399999999,-122.00824900000002,1610.0,2,1980,680619.1780000001,453746.119,M,RM1,RES1,RES1,0,0,POINT (-122.00824900000002 37.65234399999999),High-Code,Low-Rise,1,0.1391
40,37.648801,-122.004092,1432.5,2,1980,632419.257,421612.838,M,RM1,RES1,RES1,0,0,POINT (-122.00409199999999 37.648801),High-Code,Low-Rise,2,0.11642000000000001
41,37.64843899999999,-122.006914,2328.5,2,1980,875050.819,583367.213,M,RM1,RES1,RES1,0,0,POINT (-122.00691400000001 37.64843899999999),High-Code,Low-Rise,2,0.16058
42,37.648162,-122.010351,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,RES1,0,0,POINT (-122.010351 37.648162),High-Code,,1,0.08108
43,37.647579999999984,-122.007666,4117.0,1,1980,901461.969,600974.646,W,W1,RES1,RES1,1,0,POINT (-122.007666 37.647579999999984),High-Code,,1,0.07734
44,37.648327,-122.006522,1980.5,2,1980,791895.3060000001,527930.204,M,RM1,RES1,RES1,0,0,POINT (-122.006522 37.648327),High-Code,Low-Rise,1,0.14312000000000002
45,37.65741899999998,-122.013125,1899.5,2,1980,769017.024,512678.016,W,W1,RES1,RES1,0,0,POINT (-122.013125 37.65741899999998),High-Code,,1,0.09096000000000001
46,37.648204,-122.009089,1980.5,2,1980,865934.671,577289.781,M,RM1,RES1,RES1,2,2,POINT (-122.009089 37.648204),High-Code,Low-Rise,1,0.13898
47,37.64809999999999,-122.005557,1889.5,2,1980,766136.3019999999,510757.535,M,RM1,RES1,RES1,0,0,POINT (-122.00555700000001 37.64809999999999),High-Code,Low-Rise,1,0.14148000000000002
48,37.64860600000001,-122.005814,1889.5,2,1980,766136.3019999999,510757.535,M,RM1,RES1,RES1,0,0,POINT (-122.005814 37.64860600000001),High-Code,Low-Rise,2,0.15204
49,37.64768899999999,-122.00615100000002,1982.5,2,1980,792449.9430000001,528299.962,W,W1,RES1,RES1,0,0,POINT (-122.00615100000002 37.64768899999999),High-Code,,1,0.09654
50,37.647308999999986,-122.009121,2337.0,2,1980,1065770.545,710513.697,W,W1,RES1,RES1,1,1,POINT (-122.00912100000001 37.647308999999986),High-Code,,1,0.10894
51,37.64800899999999,-122.010289,4117.0,1,1980,901461.969,600974.646,M,RM1,RES1,RES1,0,0,POINT (-122.01028899999999 37.64800899999999),High-Code,Low-Rise,1,0.11857999999999999
52,37.653332,-122.010684,3548.0,1,1980,727911.346,485274.231,M,RM1,RES1,RES1,0,0,POINT (-122.010684 37.653332),High-Code,Low-Rise,1,0.15326
53,37.647726000000006,-122.008553,2179.0,2,1980,841518.9450000001,561012.63,W,W1,RES1,RES1,1,1,POINT (-122.00855299999999 37.647726000000006),High-Code,,1,0.10482
54,37.648057,-122.006213,1973.0,2,1980,789811.017,526540.678,W,W1,RES1,RES1,2,2,POINT (-122.006213 37.648057),High-Code,,1,0.08227999999999998
55,37.65196600000001,-122.00781700000002,3143.0,1,1980,675015.2490000001,450010.166,M,RM1,RES1,RES1,0,0,POINT (-122.00781700000002 37.65196600000001),High-Code,Low-Rise,2,0.13150000000000003
56,37.64792,-122.009685,2058.5,2,1980,812229.408,541486.272,M,RM1,RES1,RES1,1,1,POINT (-122.00968499999999 37.64792),High-Code,Low-Rise,1,0.17378
57,37.64834,-122.009906,4117.0,1,1980,768026.61,512017.74,W,W1,RES1,RES1,0,0,POINT (-122.009906 37.64834),High-Code,,1,0.10854000000000001
58,37.64722199999999,-122.006199,1973.0,2,1980,789811.017,526540.678,M,RM1,RES1,RES1,1,1,POINT (-122.006199 37.64722199999999),High-Code,Low-Rise,2,0.14015999999999998
59,37.646462,-122.006764,2339.0,2,1980,964025.946,642683.964,M,RM1,RES1,RES1,0,0,POINT (-122.00676399999999 37.646462),High-Code,Low-Rise,2,0.12378
60,37.648246,-122.00846099999998,1973.0,2,1980,789811.017,526540.678,W,W1,RES1,RES1,0,0,POINT (-122.00846099999998 37.648246),High-Code,,1,0.11162
61,37.652679000000006,-122.01125500000002,1968.5,2,1980,788557.105,525704.737,W,W1,RES1,RES1,1,1,POINT (-122.01125500000002 37.652679000000006),High-Code,,1,0.11296
62,37.64791899999999,-122.006795,2010.5,2,1980,799999.845,533333.23,M,RM1,RES1,RES1,1,0,POINT (-122.006795 37.64791899999999),High-Code,Low-Rise,2,0.13190000000000002
63,37.65286699999999,-122.008755,1610.0,2,1980,750024.424,500016.283,W,W1,RES1,RES1,0,0,POINT (-122.00875500000001 37.65286699999999),High-Code,,1,0.09748000000000001
64,37.64889,-122.006799,3990.0,1,1980,777718.383,518478.922,M,RM1,RES1,RES1,1,1,POINT (-122.006799 37.64889),High-Code,Low-Rise,2,0.13282
65,37.64865400000001,-122.008229,2025.5,2,1980,803856.001,535904.001,M,RM1,RES1,RES1,1,0,POINT (-122.00822900000001 37.64865400000001),High-Code,Low-Rise,2,0.1638
66,37.652746,-122.00862899999998,3143.0,1,1980,675015.2490000001,450010.166,M,RM1,RES1,RES1,0,0,POINT (-122.00862899999998 37.652746),High-Code,Low-Rise,1,0.11256000000000001
67,37.64707400000001,-122.006245,2025.5,2,1980,878967.375,585978.25,W,W1,RES1,RES1,0,0,POINT (-122.006245 37.64707400000001),High-Code,,1,0.08068
68,37.648768,-122.010145,1944.0,2,1980,781686.343,521124.229,W,W1,RES1,RES1,0,0,POINT (-122.01014500000001 37.648768),High-Code,,1,0.09815999999999998
69,37.649565,-122.009791,4107.0,1,1980,769016.7220000001,512677.815,W,W1,RES1,RES1,0,0,POINT (-122.009791 37.649565),High-Code,,1,0.07656
70,37.64914,-122.009443,3485.0,1,1980,842005.5630000001,561337.042,M,RM1,RES1,RES1,0,0,POINT (-122.009443 37.649139999999996),High-Code,Low-Rise,2,0.13282
71,37.65167,-122.011172,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,RES1,1,1,POINT (-122.011172 37.65167),High-Code,,1,0.09695999999999999
72,37.64977499999999,-122.00994699999998,4631.53,1,1980,698317.02,465544.68,M,RM1,RES1,RES1,0,0,POINT (-122.00994699999998 37.64977499999999),High-Code,Low-Rise,2,0.1466
73,37.650807,-122.010285,3420.0,1,1980,711796.6089999999,474531.073,M,RM1,RES1,RES1,0,0,POINT (-122.010285 37.650807),High-Code,Low-Rise,1,0.15578
74,37.650268999999994,-122.010105,3420.0,1,1980,711796.6089999999,474531.073,W,W1,RES1,RES1,2,2,POINT (-122.010105 37.650268999999994),High-Code,,1,0.08761999999999999
75,37.651005,-122.010858,2179.0,2,1980,841518.9450000001,561012.63,M,RM1,RES1,RES1,0,0,POINT (-122.010858 37.651005),High-Code,Low-Rise,1,0.10962
76,37.649344,-122.009611,3468.0,1,1980,717928.635,478619.09,W,W1,RES1,RES1,0,0,POINT (-122.009611 37.649344),High-Code,,1,0.09587999999999999
77,37.64983,-122.01047,4117.0,1,1980,768026.61,512017.74,W,W1,RES1,RES1,0,0,POINT (-122.01047 37.64983),High-Code,,1,0.08668
78,37.652519,-122.010347,1150.468695,2,1980,821941.142,410970.571,C,C2,IND6,IND6,0,2,POINT (-122.010347 37.652519),High-Code,Low-Rise,1,0.12329999999999998
79,37.65222800000001,-122.00922,3548.0,1,1980,727911.346,485274.231,M,RM1,RES1,RES1,0,0,POINT (-122.00922000000001 37.65222800000001),High-Code,Low-Rise,1,0.13670000000000002
80,37.650492,-122.00833,1592.0,2,1980,818238.196,545492.131,M,RM1,RES1,RES1,0,0,POINT (-122.00833 37.650492),High-Code,Low-Rise,2,0.09962
81,37.651855999999995,-122.008355,1610.0,2,1980,680619.1780000001,453746.119,W,W1,RES1,RES1,0,0,POINT (-122.00835500000001 37.651855999999995),High-Code,,1,0.08522000000000002
82,37.650643,-122.008329,1726.0,2,1980,788595.564,525730.376,M,RM1,RES1,RES1,0,0,POINT (-122.008329 37.650643),High-Code,Low-Rise,2,0.15858000000000003
83,37.650085999999995,-122.00864699999998,1650.0,2,1980,840043.1159999999,560028.744,W,W1,RES1,RES1,0,0,POINT (-122.00864699999998 37.650085999999995),High-Code,,1,0.10724
84,37.65322599999999,-122.009887,2071.0,2,1980,815361.6070000001,543574.405,W,W1,RES1,RES1,0,0,POINT (-122.009887 37.65322599999999),High-Code,,1,0.09134
85,37.65079299999999,-122.008324,1592.0,2,1980,818238.196,545492.131,M,RM1,RES1,RES1,0,0,POINT (-122.008324 37.65079299999999),High-Code,Low-Rise,2,0.11976
86,37.652363,-122.00935,2071.0,2,1980,815361.6070000001,543574.405,W,W1,RES1,RES1,0,0,POINT (-122.00935 37.652363),High-Code,,1,0.08321999999999999
87,37.652251,-122.008766,3548.0,1,1980,727911.346,485274.231,M,RM1,RES1,RES1,0,0,POINT (-122.008766 37.652251),High-Code,Low-Rise,1,0.12390000000000001
88,37.65286900000001,-122.009937,2071.0,2,1980,815361.6070000001,543574.405,W,W1,RES1,RES1,0,0,POINT (-122.009937 37.65286900000001),High-Code,,1,0.08922000000000001
89,37.650647,-122.00743,1726.0,2,1980,717283.2690000001,478188.846,M,RM1,RES1,RES1,0,0,POINT (-122.00743000000001 37.650647),High-Code,Low-Rise,1,0.13044
90,37.650264,-122.008691,1610.0,2,1980,680619.1780000001,453746.119,W,W1,RES1,RES1,0,0,POINT (-122.00869100000001 37.650264),High-Code,,2,0.09359999999999999
91,37.653015,-122.009569,2071.0,2,1980,815361.6070000001,543574.405,W,W1,RES1,RES1,0,0,POINT (-122.009569 37.653014999999996),High-Code,,1,0.0832
92,37.64965,-122.008735,1726.0,2,1980,717283.2690000001,478188.846,M,RM1,RES1,RES1,0,0,POINT (-122.008735 37.64965),High-Code,Low-Rise,2,0.12710000000000002
93,37.650417999999995,-122.008723,3143.0,1,1980,786710.428,524473.619,W,W1,RES1,RES1,0,0,POINT (-122.008723 37.650417999999995),High-Code,,1,0.09922
94,37.652358,-122.01015300000002,2071.0,2,1980,815361.6070000001,543574.405,W,W1,RES1,RES1,0,0,POINT (-122.01015300000002 37.652358),High-Code,,1,0.08227999999999999
95,37.650863,-122.00881400000002,3220.0,1,1980,685096.936,456731.291,W,W1,RES1,RES1,0,0,POINT (-122.00881400000002 37.650863),High-Code,,1,0.09122
96,37.65249200000001,-122.009496,1968.5,2,1980,788557.105,525704.737,W,W1,RES1,RES1,0,0,POINT (-122.00949600000001 37.65249200000001),High-Code,,1,0.07908
97,37.651465,-122.007837,3143.0,1,1980,675015.2490000001,450010.166,M,RM1,RES1,RES1,0,0,POINT (-122.007837 37.651465),High-Code,Low-Rise,2,0.12215999999999999
98,37.649981,-122.008462,1726.0,2,1980,717283.2690000001,478188.846,W,W1,RES1,RES1,0,0,POINT (-122.008462 37.649981),High-Code,,1,0.09870000000000001
99,37.649570999999995,-122.007746,1650.0,2,1980,763559.676,509039.784,W,W1,RES1,RES1,0,0,POINT (-122.00774600000001 37.649570999999995),High-Code,,1,0.11298
100,37.650318,-122.007526,1726.0,2,1980,717283.2690000001,478188.846,M,RM1,RES1,RES1,0,0,POINT (-122.00752600000001 37.650318),High-Code,Low-Rise,2,0.14994000000000002
101,37.65049499999999,-122.00787400000002,1726.0,2,1980,717283.2690000001,478188.846,M,RM1,RES1,RES1,0,0,POINT (-122.00787400000002 37.65049499999999),High-Code,Low-Rise,1,0.11816
102,37.650169,-122.00794600000002,1726.0,2,1980,868601.8769999999,579067.918,M,RM1,RES1,RES1,0,0,POINT (-122.00794600000002 37.650169),High-Code,Low-Rise,2,0.1442
103,37.649934,-122.007593,1610.0,2,1980,680619.1780000001,453746.119,W,W1,RES1,RES1,0,0,POINT (-122.00759299999999 37.649934),High-Code,,1,0.08308
104,37.65022,-122.00916200000002,1726.0,2,1980,868601.8769999999,579067.918,W,W1,RES1,RES1,0,0,POINT (-122.00916200000002 37.650220000000004),High-Code,,1,0.09855999999999998
105,37.649553,-122.007538,1726.0,2,1980,717283.2690000001,478188.846,M,RM1,RES1,RES1,0,0,POINT (-122.007538 37.649553),High-Code,Low-Rise,2,0.14258000000000004
106,37.651573,-122.008013,1610.0,2,1980,750024.424,500016.283,M,RM1,RES1,RES1,0,0,POINT (-122.008013 37.651573),High-Code,Low-Rise,2,0.09602000000000001
107,37.65132799999999,-122.007581,1610.0,2,1980,680619.1780000001,453746.119,M,RM1,RES1,RES1,0,0,POINT (-122.007581 37.65132799999999),High-Code,Low-Rise,2,0.13312
108,37.656515,-122.01471700000002,1266.0,2,1980,592196.3489999999,394797.566,M,RM1,RES1,RES1,4,3,POINT (-122.01471700000002 37.656515),High-Code,Low-Rise,2,0.16874000000000003
109,37.656369,-122.015239,1311.0,2,1980,603219.003,402146.002,M,RM1,RES1,RES1,3,1,POINT (-122.015239 37.656369),High-Code,Low-Rise,2,0.12378
110,37.65608499999998,-122.015507,1706.0,2,1980,711080.539,474053.693,M,RM1,RES1,RES1,3,1,POINT (-122.01550700000001 37.65608499999998),High-Code,Low-Rise,2,0.17860000000000004
111,37.654630999999995,-122.014836,2478.5,2,1980,908577.409,605718.273,M,RM1,RES1,RES1,3,1,POINT (-122.014836 37.654630999999995),High-Code,Low-Rise,2,0.13082000000000002
112,37.656759,-122.01354600000002,1645.0,2,1980,691856.836,461237.891,W,W1,RES1,RES1,4,3,POINT (-122.01354600000002 37.656759),High-Code,,1,0.07734
113,37.656217,-122.012878,1653.5,2,1980,694563.129,463042.086,M,RM1,RES1,RES1,3,1,POINT (-122.012878 37.656217),High-Code,Low-Rise,2,0.15818000000000002
114,37.65612399999999,-122.01275300000002,1648.0,2,1980,692813.0190000001,461875.346,M,RM1,RES1,RES1,4,2,POINT (-122.01275300000002 37.65612399999999),High-Code,Low-Rise,2,0.16432000000000002
115,37.65602,-122.012642,1653.5,2,1980,694563.129,463042.086,W,W1,RES1,RES1,3,1,POINT (-122.01264200000001 37.65602),High-Code,,1,0.08227999999999999
116,37.656237,-122.016122,2215.0,2,1980,1031010.291,687340.194,W,W1,RES1,RES1,4,2,POINT (-122.016122 37.656237),High-Code,,1,0.10976
117,37.655331,-122.016038,2478.5,2,1980,908577.409,605718.273,W,W1,RES1,RES1,3,1,POINT (-122.016038 37.655331000000004),High-Code,,1,0.10322
118,37.655155,-122.016055,2350.0,2,1980,879617.5019999999,586411.668,M,RM1,RES1,RES1,2,1,POINT (-122.016055 37.655155),High-Code,Low-Rise,2,0.16150000000000003
119,37.65041899999999,-122.012147,1980.5,2,1980,791895.3060000001,527930.204,W,W1,RES1,RES1,0,0,POINT (-122.01214700000001 37.65041899999999),High-Code,,1,0.09573999999999999
120,37.64739,-122.009807,4117.0,1,1980,768026.61,512017.74,M,RM1,RES1,RES1,0,0,POINT (-122.009807 37.64739),High-Code,Low-Rise,2,0.13776
121,37.650104000000006,-122.012056,1982.5,2,1980,792449.9430000001,528299.962,M,RM1,RES1,RES1,0,0,POINT (-122.012056 37.650104000000006),High-Code,Low-Rise,2,0.14178000000000002
122,37.650462,-122.01122,2337.0,2,1980,876863.935,584575.957,M,RM1,RES1,RES1,0,0,POINT (-122.01122000000001 37.650462),High-Code,Low-Rise,1,0.14472000000000002
123,37.646554,-122.008123,2334.0,2,1980,876225.159,584150.106,W,W1,RES1,RES1,0,0,POINT (-122.008123 37.646554),High-Code,,1,0.09481999999999999
124,37.646622,-122.008756,2339.0,2,1980,964025.946,642683.964,M,RM1,RES1,RES1,0,0,POINT (-122.008756 37.646622),High-Code,Low-Rise,2,0.13484
125,37.647015,-122.010318,2339.0,2,1980,877289.091,584859.394,W,W1,RES1,RES1,0,0,POINT (-122.010318 37.647014999999996),High-Code,,1,0.08893999999999998
126,37.648435,-122.011825,2334.0,2,1980,1064943.366,709962.244,M,RM1,RES1,RES1,2,2,POINT (-122.011825 37.648435),High-Code,Low-Rise,1,0.12951999999999997
127,37.651774,-122.011722,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,RES1,0,0,POINT (-122.011722 37.651773999999996),High-Code,,1,0.08802
128,37.64732299999999,-122.009559,2337.0,2,1980,876863.935,584575.957,M,RM1,RES1,RES1,0,0,POINT (-122.00955900000001 37.64732299999999),High-Code,Low-Rise,2,0.17034
129,37.647975,-122.011014,2025.5,2,1980,803856.001,535904.001,W,W1,RES1,RES1,0,0,POINT (-122.011014 37.647975),High-Code,,1,0.10027999999999998
130,37.648271999999984,-122.011686,3946.0,1,1980,773166.088,515444.059,W,W1,RES1,RES1,0,0,POINT (-122.011686 37.648271999999984),High-Code,,1,0.09176000000000001
131,37.64963,-122.011029,2179.0,2,1980,841518.9450000001,561012.63,W,W1,RES1,RES1,0,0,POINT (-122.011029 37.64963),High-Code,,1,0.07936000000000001
132,37.65012900000001,-122.011116,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,RES1,0,0,POINT (-122.011116 37.65012900000001),High-Code,,1,0.08762
133,37.64742499999999,-122.010671,2022.0,2,1980,802959.03,535306.02,W,W1,RES1,RES1,0,0,POINT (-122.010671 37.64742499999999),High-Code,,1,0.09416000000000001
134,37.64927600000001,-122.011006,4117.0,1,1980,768026.61,512017.74,W,W1,RES1,RES1,0,0,POINT (-122.011006 37.64927600000001),High-Code,,1,0.09736
135,37.648661,-122.01058500000002,4345.0,1,1980,741679.038,494452.692,M,RM1,RES1,RES1,0,0,POINT (-122.01058500000002 37.648661),High-Code,Low-Rise,2,0.15283999999999998
136,37.64894,-122.01114499999998,2337.0,2,1980,876863.935,584575.957,W,W1,RES1,RES1,0,0,POINT (-122.01114499999998 37.64894),High-Code,,1,0.07734
137,37.64752,-122.009989,4358.0,1,1980,739958.925,493305.95,M,RM1,RES1,RES1,0,0,POINT (-122.009989 37.64752),High-Code,Low-Rise,2,0.1335
138,37.647284,-122.010599,1980.5,2,1980,791895.3060000001,527930.204,W,W1,RES1,RES1,0,0,POINT (-122.010599 37.647284),High-Code,,1,0.09173999999999999
139,37.650779,-122.01136,4117.0,1,1980,768026.61,512017.74,M,RM1,RES1,RES1,0,0,POINT (-122.01136 37.650779),High-Code,Low-Rise,2,0.16178
140,37.651731,-122.01270200000002,2022.0,2,1980,802959.03,535306.02,W,W1,RES1,RES1,0,0,POINT (-122.01270200000002 37.651731),High-Code,,1,0.10881999999999997
141,37.64861100000001,-122.011933,2010.5,2,1980,799999.845,533333.23,W,W1,RES1,RES1,0,0,POINT (-122.011933 37.64861100000001),High-Code,,1,0.08629999999999999
142,37.648655999999995,-122.01081499999998,2337.0,2,1980,1065770.545,710513.697,M,RM1,RES1,RES1,1,1,POINT (-122.01081499999998 37.648655999999995),High-Code,Low-Rise,2,0.15726
143,37.646550999999995,-122.00792800000002,2022.0,2,1980,802959.03,535306.02,M,RM1,RES1,RES1,0,0,POINT (-122.00792800000002 37.646550999999995),High-Code,Low-Rise,2,0.14618000000000003
144,37.651132,-122.012491,2025.5,2,1980,803856.001,535904.001,M,RM1,RES1,RES1,0,0,POINT (-122.012491 37.651132),High-Code,Low-Rise,1,0.13858
145,37.646627,-122.008979,1980.5,2,1980,791895.3060000001,527930.204,W,W1,RES1,RES1,0,0,POINT (-122.008979 37.646627),High-Code,,1,0.11868000000000001
146,37.646573,-122.010209,2025.5,2,1980,803856.001,535904.001,M,RM1,RES1,RES1,0,0,POINT (-122.010209 37.646573),High-Code,Low-Rise,2,0.12498
147,37.647314,-122.00933499999998,4117.0,1,1980,768026.61,512017.74,M,RM1,RES1,RES1,0,0,POINT (-122.00933499999998 37.647314),High-Code,Low-Rise,2,0.14791999999999997
148,37.646626,-122.008522,2025.5,2,1980,803856.001,535904.001,W,W1,RES1,RES1,0,0,POINT (-122.008522 37.646626),High-Code,,1,0.06720000000000001
149,37.649451,-122.011983,2010.5,2,1980,799999.845,533333.23,W,W1,RES1,RES1,0,0,POINT (-122.011983 37.649451),High-Code,,1,0.08802
150,37.64976800000001,-122.012001,2339.0,2,1980,877289.091,584859.394,M,RM1,RES1,RES1,0,0,POINT (-122.012001 37.64976800000001),High-Code,Low-Rise,2,0.1155
151,37.654338,-122.016069,2157.5,2,1980,836441.0050000001,557627.337,M,RM1,RES1,RES1,1,1,POINT (-122.016069 37.654337999999996),High-Code,Low-Rise,1,0.14551999999999998
152,37.654231,-122.013329,1478.0,3,1980,874024.243,582682.829,W,W1,RES1,RES1,0,0,POINT (-122.013329 37.654230999999996),High-Code,,1,0.10362
153,37.65567999999999,-122.01349,425.2976833333333,3,1980,667726.746,333863.373,C,PC2,COM4,COM4,1,15,POINT (-122.01349 37.65567999999999),High-Code,Low-Rise,2,0.2512
154,37.656116999999995,-122.014736,1732.0,2,1980,719134.447,479422.965,M,RM1,RES1,RES1,1,1,POINT (-122.014736 37.656116999999995),High-Code,Low-Rise,1,0.17300000000000001
